YEAR,ETHNIC_BEL,ETHNIC_UKR,ETHNIC_GER,ETHNIC_POL,ETHNIC_ARMENIAN,ETHNIC_GREEK,ETHNIC_JEWISH,ETHNIC_KABARDIN,ETHNIC_KALMYK,ETHNIC_CHINESE,ETHNIC_KOREAN,ETHNIC_LATVIAN,ETHNIC_LITHUANIAN,ETHNIC_OSSETIAN,ETHNIC_ESTONIAN,ETHNIC_TATAR,ETHNIC_CHECHEN,n
1944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35
1944,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,163
1944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,245
1944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
1944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28
1944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1674
1944,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
1944,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566
1944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902
1944,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1944,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2685
1944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1944,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14297
1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89
1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,224
1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67
1945,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18
1945,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51
1945,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40
1945,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
1945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,127
1945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,118
1945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157
1945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17
1945,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40
1945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1957
1945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592
1945,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945
1945,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
1945,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673
1945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1945,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14
1945,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9541
1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48
1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,123
1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
1946,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
1946,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45
1946,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23
1946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56
1946,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70
1946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84
1946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63
1946,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
1946,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20
1946,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,969
1946,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547
1946,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643
1946,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610
1946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1946,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5782
1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35
1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84
1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
1947,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1947,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27
1947,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15
1947,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
1947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1947,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49
1947,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1947,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52
1947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
1947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16
1947,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,413
1947,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406
1947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418
1947,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374
1947,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1947,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1947,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6269
1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,108
1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
1948,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
1948,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32
1948,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
1948,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
1948,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
1948,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28
1948,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1948,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,118
1948,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
1948,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
1948,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,515
1948,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1948,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243
1948,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345
1948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1948,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350
1948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1948,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1948,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10729
1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28
1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,137
1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
1949,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39
1949,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33
1949,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28
1949,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
1949,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31
1949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21
1949,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,223
1949,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
1949,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
1949,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,544
1949,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192
1949,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355
1949,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584
1949,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6848
1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51
1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,103
1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
1950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
1950,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53
1950,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51
1950,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
1950,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18
1950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1950,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,141
1950,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
1950,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15
1950,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,268
1950,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
1950,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1950,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1950,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321
1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453
1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1950,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4754
1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59
1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53
1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26
1951,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19
1951,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,114
1951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76
1951,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
1951,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
1951,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
1951,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,154
1951,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
1951,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28
1951,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,389
1951,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239
1951,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344
1951,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411
1951,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370
1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28
1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
1952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18
1952,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50
1952,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55
1952,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1952,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
1952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
1952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1952,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60
1952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
1952,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
1952,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87
1952,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
1952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214
1952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691
1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21
1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
1953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
1953,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40
1953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45
1953,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1953,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1953,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1953,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69
1953,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
1953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
1953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32
1953,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
1953,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154
1953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
1953,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567
1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1954,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
1954,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1954,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
1954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
1954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344
1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1955,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1955,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1955,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
1955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1955,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22
1955,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
1955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224
1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
1956,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1956,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
1956,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
1956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
1956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
1956,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
1956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21
1956,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
1956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181
1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17
1957,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1957,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63
1957,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23
1957,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
1957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33
1957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
1957,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22
1957,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22
1957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
1957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
1957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777
1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
1958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
1958,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21
1958,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18
1958,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1958,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1958,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27
1958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1958,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
1958,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14
1958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
1958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189
1958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271
1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
1959,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1959,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
1959,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
1959,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1959,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1959,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1959,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
1959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366123
NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95
NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,398
NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,88
NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58
NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,529
NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,174
NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2091
NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1481
NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
NA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3213
NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2966
NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10608
NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37
NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101
NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26013
NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11
NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20
NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7997
NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3303
NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816
NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
